level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	2	1	1	10	1332	1250	281	50	0	ro
4	1	2	1	2	0	376	1319	1200	84	-1	
5	1	2	1	2	1	376	1321	65	42	31	CV
5	1	2	1	2	2	474	1319	227	69	49	-VJg、-
5	1	2	1	2	3	721	1333	34	42	0	ナ
5	1	2	1	2	4	807	1346	77	29	32	こり
5	1	2	1	2	5	1383	1356	193	47	64	VM()+
4	1	2	1	3	0	866	1413	292	49	-1	
5	1	2	1	3	1	866	1413	54	45	27	00
5	1	2	1	3	2	958	1422	148	40	0	リャ
5	1	2	1	3	3	1139	1432	19	28	37	0
2	1	3	0	0	0	341	295	485	44	-1	
3	1	3	1	0	0	341	295	485	44	-1	
4	1	3	1	1	0	341	295	485	44	-1	
5	1	3	1	1	1	341	301	19	33	58	く
5	1	3	1	1	2	366	296	41	41	93	電
5	1	3	1	1	3	419	295	31	43	93	気
5	1	3	1	1	4	467	295	93	44	95	電子
5	1	3	1	1	5	567	295	61	43	92	創造
5	1	3	1	1	6	646	295	70	43	96	工学
5	1	3	1	1	7	733	295	68	44	96	演習
5	1	3	1	1	8	810	301	16	33	95	>
2	1	4	0	0	0	376	1405	484	51	-1	
3	1	4	1	0	0	376	1405	484	51	-1	
4	1	4	1	1	0	376	1405	484	51	-1	
5	1	4	1	1	1	376	1405	81	44	0	V:4
5	1	4	1	1	2	488	1418	18	29	89	+
5	1	4	1	1	3	541	1408	78	42	34	V。.9
5	1	4	1	1	4	660	1432	22	5	72	ュ
5	1	4	1	1	5	707	1409	11	47	54	>
5	1	4	1	1	6	808	1415	52	40	21	し
2	1	5	0	0	0	190	1907	2033	1311	-1	
3	1	5	1	0	0	190	1907	2033	1311	-1	
4	1	5	1	1	0	1654	1927	559	64	-1	
5	1	5	1	1	1	1654	1927	92	64	48	1
5	1	5	1	1	2	1752	1927	42	40	21	リュ
5	1	5	1	1	3	2098	1933	32	46	32	お
5	1	5	1	1	4	2154	1932	59	42	40	トス
4	1	5	1	2	0	1212	1907	1011	190	-1	
5	1	5	1	2	1	1212	1907	221	190	37	4
5	1	5	1	2	2	1495	1940	543	153	0	人
5	1	5	1	2	3	2092	1986	131	57	0	拓
4	1	5	1	3	0	336	2081	747	83	-1	
5	1	5	1	3	1	336	2081	287	83	10	2
5	1	5	1	3	2	1079	2085	4	1	86	[
4	1	5	1	4	0	229	2119	1051	96	-1	
5	1	5	1	4	1	229	2129	129	65	0	=
5	1	5	1	4	2	382	2119	733	96	0	PretF
5	1	5	1	4	3	706	2115	53	105	31	3
5	1	5	1	4	4	758	2115	89	105	0	家
5	1	5	1	4	5	916	2115	254	105	0	4Ab5。
4	1	5	1	5	0	228	2232	1486	119	-1	
5	1	5	1	5	1	228	2232	168	53	0	etouV,
5	1	5	1	5	2	421	2242	12	33	0	ふ
5	1	5	1	5	3	451	2248	17	28	78	0
5	1	5	1	5	4	499	2237	60	43	63	Hg
5	1	5	1	5	5	568	2253	12	35	31	,
5	1	5	1	5	6	613	2245	50	43	90	(0
5	1	5	1	5	7	691	2250	18	45	66	月
5	1	5	1	5	8	758	2277	34	6	0	、
5	1	5	1	5	9	783	2246	155	105	28	の
5	1	5	1	5	10	986	2260	60	54	0	(w
5	1	5	1	5	11	1136	2258	58	57	23	0
5	1	5	1	5	12	1215	2265	45	44	0	ビ
5	1	5	1	5	13	1315	2276	19	15	0	呈
5	1	5	1	5	14	1374	2261	25	42	0	3/
5	1	5	1	5	15	1419	2269	17	27	61	せ
5	1	5	1	5	16	1558	2286	38	9	37	CS
5	1	5	1	5	17	1638	2263	36	37	26	〔A
5	1	5	1	5	18	1693	2263	21	51	84	)
4	1	5	1	6	0	230	2347	1727	110	-1	
5	1	5	1	6	1	230	2362	18	23	95	9
5	1	5	1	6	2	292	2368	88	39	41	eV
5	1	5	1	6	3	408	2385	5	15	0	ぃ
5	1	5	1	6	4	443	2355	263	73	45	506Hg,9A
5	1	5	1	6	5	739	2380	39	20	0	3
5	1	5	1	6	6	871	2376	74	46	67	K~+
5	1	5	1	6	7	973	2380	72	42	47	の
5	1	5	1	6	8	1072	2347	34	71	31	の
5	1	5	1	6	9	1120	2375	64	55	34	うに
5	1	5	1	6	10	1225	2382	67	34	0	っ
5	1	5	1	6	11	1364	2375	59	82	5	キ
5	1	5	1	6	12	1530	2411	12	9	49	Ns
5	1	5	1	6	13	1622	2391	82	44	41	tb
5	1	5	1	6	14	1685	2387	23	53	67	」
5	1	5	1	6	15	1852	2404	53	30	66	うと
5	1	5	1	6	16	1908	2404	49	29	64	oc
4	1	5	1	7	0	196	2463	1765	62	-1	
5	1	5	1	7	1	196	2472	12	44	89	(
5	1	5	1	7	2	221	2471	35	36	27	ぬ
5	1	5	1	7	3	281	2475	86	44	36	.0b)
5	1	5	1	7	4	405	2470	83	55	47	Y7,
5	1	5	1	7	5	820	2463	2	2	55	“
5	1	5	1	7	6	1870	2493	91	31	0	0
4	1	5	1	8	0	277	2547	666	123	-1	
5	1	5	1	8	1	277	2547	81	123	0	暫
5	1	5	1	8	2	405	2554	356	64	0	io
5	1	5	1	8	3	743	2550	30	72	0	)
5	1	5	1	8	4	880	2580	63	27	27	コリ
4	1	5	1	9	0	338	2633	662	83	-1	
5	1	5	1	9	1	338	2633	82	41	25	1
5	1	5	1	9	2	467	2635	306	61	0	KCI0Y
5	1	5	1	9	3	659	2629	60	71	0	IN
5	1	5	1	9	4	742	2629	36	71	22	 )
5	1	5	1	9	5	811	2673	19	20	43	。
5	1	5	1	9	6	867	2642	100	70	18	4
5	1	5	1	9	7	967	2638	33	78	60	の
4	1	5	1	10	0	488	2732	1291	81	-1	
5	1	5	1	10	1	488	2732	115	57	8	(6ovo
5	1	5	1	10	2	619	2752	21	25	22	ム
5	1	5	1	10	3	640	2736	21	45	0	^
5	1	5	1	10	4	1022	2766	5	29	89	1
5	1	5	1	10	5	1093	2764	311	36	17	(0eooA*!|00
5	1	5	1	10	6	1637	2779	142	34	0	(00es
4	1	5	1	11	0	463	2884	1389	81	-1	
5	1	5	1	11	1	463	2927	40	38	64	1
5	1	5	1	11	2	1227	2886	19	16	54	。
5	1	5	1	11	3	1343	2907	37	26	75	と
5	1	5	1	11	4	1664	2896	18	31	2	「
5	1	5	1	11	5	1797	2884	55	62	0	5
4	1	5	1	12	0	191	2951	1438	33	-1	
5	1	5	1	12	1	191	2963	39	14	0	に
5	1	5	1	12	2	312	2952	14	16	73	ュ
5	1	5	1	12	3	607	2955	75	19	17	に
5	1	5	1	12	4	851	2975	37	8	0	きい
5	1	5	1	12	5	994	2951	32	25	0	5
5	1	5	1	12	6	1083	2951	13	33	35	に
4	1	5	1	13	0	222	2950	1706	76	-1	
5	1	5	1	13	1	222	2966	20	31	45	ッ
5	1	5	1	13	2	362	2950	373	74	7	>
5	1	5	1	13	3	1082	2956	66	64	59	ラッ
5	1	5	1	13	4	1156	2967	28	49	87	|
5	1	5	1	13	5	1227	2987	1	16	76	:
5	1	5	1	13	6	1270	2976	39	34	74	り
5	1	5	1	13	7	1344	2971	234	38	0	en
5	1	5	1	13	8	1621	2982	30	36	82	s
5	1	5	1	13	9	1703	2977	50	42	0	2)
5	1	5	1	13	10	1785	2976	53	50	0	1
5	1	5	1	13	11	1856	2980	7	32	0	上
5	1	5	1	13	12	1875	2971	53	49	0	9」
4	1	5	1	14	0	190	3135	1489	83	-1	
5	1	5	1	14	1	190	3161	127	51	43	sw
5	1	5	1	14	2	424	3142	433	55	0	(wl
5	1	5	1	14	3	641	3138	14	84	42	し
5	1	5	1	14	4	655	3142	196	55	37	("WV
5	1	5	1	14	5	907	3152	34	46	6	WW
5	1	5	1	14	6	958	3152	313	66	30	YU!
5	1	5	1	14	7	1180	3138	49	84	0	ど
5	1	5	1	14	8	1312	3142	32	53	4	ョ
5	1	5	1	14	9	1378	3135	56	49	33	19
5	1	5	1	14	10	1482	3156	197	7	0	ks
2	1	6	0	0	0	408	2970	178	9	-1	
3	1	6	1	0	0	408	2970	178	9	-1	
4	1	6	1	1	0	408	2970	178	9	-1	
5	1	6	1	1	1	408	2970	178	9	95	 
2	1	7	0	0	0	517	1498	733	145	-1	
3	1	7	1	0	0	517	1498	733	145	-1	
4	1	7	1	1	0	517	1498	733	145	-1	
5	1	7	1	1	1	517	1498	380	140	1	山上
5	1	7	1	1	2	781	1494	122	161	0	呈
5	1	7	1	1	3	902	1494	68	161	0	|
5	1	7	1	1	4	1009	1514	31	80	32	*
5	1	7	1	1	5	1202	1532	48	37	9	ド
2	1	8	0	0	0	491	1688	348	119	-1	
3	1	8	1	0	0	491	1688	348	119	-1	
4	1	8	1	1	0	492	1688	291	50	-1	
5	1	8	1	1	1	492	1732	14	6	45	_
5	1	8	1	1	2	611	1688	4	41	31	上
5	1	8	1	1	3	724	1690	59	39	0	球
4	1	8	1	2	0	491	1750	348	57	-1	
5	1	8	1	2	1	491	1750	255	55	0	4
5	1	8	1	2	2	774	1746	17	65	34	|
2	1	9	0	0	0	554	1743	102	8	-1	
3	1	9	1	0	0	554	1743	102	8	-1	
4	1	9	1	1	0	554	1743	102	8	-1	
5	1	9	1	1	1	554	1743	102	8	95	 
2	1	10	0	0	0	1138	279	947	50	-1	
3	1	10	1	0	0	1138	279	947	50	-1	
4	1	10	1	1	0	1138	279	947	50	-1	
5	1	10	1	1	1	1138	279	947	50	95	 
2	1	11	0	0	0	1137	301	9	92	-1	
3	1	11	1	0	0	1137	301	9	92	-1	
4	1	11	1	1	0	1137	301	9	92	-1	
5	1	11	1	1	1	1137	301	9	92	95	 
2	1	12	0	0	0	1170	317	493	70	-1	
3	1	12	1	0	0	1170	317	493	70	-1	
4	1	12	1	1	0	1170	317	493	70	-1	
5	1	12	1	1	1	1170	328	172	44	57	演習
5	1	12	1	1	2	1279	311	27	80	90	名
5	1	12	1	1	3	1326	311	14	80	80	:
5	1	12	1	1	4	1392	317	271	70	0	定子
5	1	12	1	1	5	1566	311	67	80	0	洲
5	1	12	1	1	6	1632	311	35	80	80	了
2	1	13	0	0	0	1634	321	179	66	-1	
3	1	13	1	0	0	1634	321	179	66	-1	
4	1	13	1	1	0	1634	321	179	66	-1	
5	1	13	1	1	1	1634	321	68	66	0	エ
5	1	13	1	1	2	1732	323	41	46	0	泊
5	1	13	1	1	3	1803	326	6	34	26	3
2	1	14	0	0	0	1794	324	41	24	-1	
3	1	14	1	0	0	1794	324	41	24	-1	
4	1	14	1	1	0	1794	329	9	13	-1	
5	1	14	1	1	1	1794	329	9	13	20	人
4	1	14	1	2	0	1818	324	17	24	-1	
5	1	14	1	2	1	1818	324	17	24	27	さ
5	1	14	1	2	2	1805	320	34	15	47	うぅ
2	1	15	0	0	0	1730	351	100	43	-1	
3	1	15	1	0	0	1730	351	100	43	-1	
4	1	15	1	1	0	1730	351	100	43	-1	
5	1	15	1	1	1	1730	351	47	32	38	メト
5	1	15	1	1	2	1804	355	26	39	31	ウラ
2	1	16	0	0	0	1870	318	145	58	-1	
3	1	16	1	0	0	1870	318	145	58	-1	
4	1	16	1	1	0	1870	318	49	58	-1	
5	1	16	1	1	1	1870	318	49	58	55	に
4	1	16	1	2	0	1974	323	41	50	-1	
5	1	16	1	2	1	1974	323	41	50	0	)
2	1	17	0	0	0	2079	301	9	92	-1	
3	1	17	1	0	0	2079	301	9	92	-1	
4	1	17	1	1	0	2079	301	9	92	-1	
5	1	17	1	1	1	2079	301	9	92	95	 
2	1	18	0	0	0	1139	365	947	50	-1	
3	1	18	1	0	0	1139	365	947	50	-1	
4	1	18	1	1	0	1139	365	947	50	-1	
5	1	18	1	1	1	1139	365	947	50	95	 
2	1	19	0	0	0	1522	421	571	31	-1	
3	1	19	1	0	0	1522	421	571	31	-1	
4	1	19	1	1	0	1522	421	571	31	-1	
5	1	19	1	1	1	1522	421	571	31	95	 
2	1	20	0	0	0	1519	434	14	153	-1	
3	1	20	1	0	0	1519	434	14	153	-1	
4	1	20	1	1	0	1519	434	14	153	-1	
5	1	20	1	1	1	1519	434	14	153	95	 
2	1	21	0	0	0	924	550	584	33	-1	
3	1	21	1	0	0	924	550	584	33	-1	
4	1	21	1	1	0	924	550	584	33	-1	
5	1	21	1	1	1	924	550	584	33	95	 
2	1	22	0	0	0	1093	1604	160	32	-1	
3	1	22	1	0	0	1093	1604	160	32	-1	
4	1	22	1	1	0	1093	1604	160	32	-1	
5	1	22	1	1	1	1093	1608	40	27	18	-G
5	1	22	1	1	2	1178	1600	22	51	87	(
5	1	22	1	1	3	1203	1604	15	32	92	う
5	1	22	1	1	4	1232	1605	21	31	70	9
2	1	23	0	0	0	1797	433	11	154	-1	
3	1	23	1	0	0	1797	433	11	154	-1	
4	1	23	1	1	0	1797	433	11	154	-1	
5	1	23	1	1	1	1797	433	11	154	95	 
2	1	24	0	0	0	1597	459	178	95	-1	
3	1	24	1	0	0	1597	459	178	95	-1	
4	1	24	1	1	0	1597	459	178	95	-1	
5	1	24	1	1	1	1597	459	43	41	93	付
5	1	24	1	1	2	1664	473	63	81	77	と
5	1	24	1	1	3	1744	521	31	25	61	の
2	1	25	0	0	0	1848	433	12	152	-1	
3	1	25	1	0	0	1848	433	12	152	-1	
4	1	25	1	1	0	1848	433	12	152	-1	
5	1	25	1	1	1	1848	433	12	152	95	 
2	1	26	0	0	0	1890	424	166	155	-1	
3	1	26	1	0	0	1890	424	166	155	-1	
4	1	26	1	1	0	1890	424	115	155	-1	
5	1	26	1	1	1	1890	464	115	115	53	LN
5	1	26	1	1	2	1947	424	2	3	10	(
4	1	26	1	2	0	2014	534	42	42	-1	
5	1	26	1	2	1	2014	534	42	42	0	導
2	1	27	0	0	0	2084	433	11	152	-1	
3	1	27	1	0	0	2084	433	11	152	-1	
4	1	27	1	1	0	2084	433	11	152	-1	
5	1	27	1	1	1	2084	433	11	152	95	 
2	1	28	0	0	0	1523	568	570	29	-1	
3	1	28	1	0	0	1523	568	570	29	-1	
4	1	28	1	1	0	1523	568	570	29	-1	
5	1	28	1	1	1	1523	568	570	29	95	 
2	1	29	0	0	0	1372	1428	200	60	-1	
3	1	29	1	0	0	1372	1428	200	60	-1	
4	1	29	1	1	0	1372	1428	200	60	-1	
5	1	29	1	1	1	1372	1444	37	43	52	vV
5	1	29	1	1	2	1442	1428	87	60	72	(<)
5	1	29	1	1	3	1551	1456	21	26	71	+
2	1	30	0	0	0	1366	1534	228	117	-1	
3	1	30	1	0	0	1271	1532	323	119	-1	
4	1	30	1	1	0	1366	1534	228	117	-1	
5	1	30	1	1	1	1366	1588	13	5	28	3
5	1	30	1	1	2	1428	1534	166	117	0	|:
2	1	31	0	0	0	960	1692	486	147	-1	
3	1	31	1	0	0	960	1692	486	147	-1	
4	1	31	1	1	0	960	1692	486	143	-1	
5	1	31	1	1	1	960	1692	70	125	36	|
5	1	31	1	1	2	1079	1743	16	25	26	こ
5	1	31	1	1	3	1139	1718	61	50	17	1
5	1	31	1	1	4	1231	1715	102	120	26	に
5	1	31	1	1	5	1364	1728	19	30	50	†
5	1	31	1	1	6	1415	1720	31	45	27	>
4	1	31	1	2	0	961	1773	480	66	-1	
5	1	31	1	2	1	961	1773	36	33	40	2
5	1	31	1	2	2	1141	1789	21	26	92	2
5	1	31	1	2	3	1173	1784	27	45	2	生
5	1	31	1	2	4	1341	1810	18	24	89	+
5	1	31	1	2	5	1392	1799	23	35	21	ア
5	1	31	1	2	6	1425	1821	16	18	79	。
2	1	32	0	0	0	1602	1365	209	138	-1	
3	1	32	1	0	0	1602	1365	209	138	-1	
4	1	32	1	1	0	1609	1365	183	53	-1	
5	1	32	1	1	1	1609	1365	183	53	0	Vz(-6)
4	1	32	1	2	0	1602	1445	209	58	-1	
5	1	32	1	2	1	1602	1447	41	41	43	も
5	1	32	1	2	2	1669	1445	12	45	0	1
2	1	33	0	0	0	1613	1538	154	122	-1	
3	1	33	1	0	0	1685	1544	82	116	-1	
4	1	33	1	1	0	1685	1544	82	116	-1	
5	1	33	1	1	1	1685	1621	22	30	0	と
5	1	33	1	1	2	1744	1544	23	116	65	」
2	1	34	0	0	0	1648	1255	219	61	-1	
3	1	34	1	0	0	1648	1255	219	61	-1	
4	1	34	1	1	0	1648	1255	219	61	-1	
5	1	34	1	1	1	1648	1255	162	61	64	ドッ
5	1	34	1	1	2	1748	1250	48	70	47	1
5	1	34	1	1	3	1842	1262	25	37	0	】
2	1	35	0	0	0	1897	1261	103	154	-1	
3	1	35	1	0	0	1897	1261	103	154	-1	
4	1	35	1	1	0	1897	1261	26	140	-1	
5	1	35	1	1	1	1900	1396	18	5	86	(
5	1	35	1	1	2	1897	1261	26	41	0	(MY
4	1	35	1	2	0	1944	1265	44	143	-1	
5	1	35	1	2	1	1944	1265	44	143	49	0W
4	1	35	1	3	0	1983	1292	17	123	-1	
5	1	35	1	3	1	1996	1400	4	15	10	9
5	1	35	1	3	2	1983	1292	13	13	81	る
2	1	36	0	0	0	1901	1462	103	84	-1	
3	1	36	1	0	0	1901	1462	103	84	-1	
4	1	36	1	1	0	1901	1467	19	17	-1	
5	1	36	1	1	1	1901	1467	19	17	52	中
4	1	36	1	2	0	1954	1462	29	35	-1	
5	1	36	1	2	1	1954	1462	29	35	42	|
4	1	36	1	3	0	1986	1485	18	61	-1	
5	1	36	1	3	1	1986	1485	18	61	2	0
2	1	37	0	0	0	1484	2037	801	38	-1	
3	1	37	1	0	0	1484	2037	801	38	-1	
4	1	37	1	1	0	1484	2037	801	38	-1	
5	1	37	1	1	1	1484	2037	801	38	95	 
2	1	38	0	0	0	1152	3018	806	38	-1	
3	1	38	1	0	0	1152	3018	806	38	-1	
4	1	38	1	1	0	1152	3018	806	38	-1	
5	1	38	1	1	1	1152	3018	806	38	95	 
2	1	39	0	0	0	1131	3323	538	31	-1	
3	1	39	1	0	0	1131	3323	538	31	-1	
4	1	39	1	1	0	1131	3323	538	31	-1	
5	1	39	1	1	1	1131	3323	538	31	95	 
2	1	40	0	0	0	1676	3316	22	31	-1	
3	1	40	1	0	0	1676	3316	22	31	-1	
4	1	40	1	1	0	1676	3316	22	31	-1	
5	1	40	1	1	1	1676	3316	22	31	93	ク
