level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	15	1	1	4	432	612	56	96	81	の
5	1	15	1	1	5	471	623	50	65	0	叉
5	1	15	1	1	6	543	616	99	77	65	た
5	1	15	1	1	7	608	612	64	96	87	他
5	1	15	1	1	8	662	642	27	46	84	を
5	1	15	1	1	9	715	632	173	56	0	別人
5	1	15	1	1	10	848	612	24	96	43	べ
5	1	15	1	1	11	872	612	40	96	15	3
5	1	15	1	1	12	936	636	18	35	15	2
5	1	15	1	1	13	975	638	57	39	77	は
5	1	15	1	1	14	1061	660	8	6	91	、
5	1	15	1	1	15	1071	636	91	60	0	電
5	1	15	1	1	16	1192	644	21	50	0	】P
5	1	15	1	1	17	1243	632	42	61	72	る
5	1	15	1	1	18	1315	644	31	45	2	到
5	1	15	1	1	19	1371	648	44	39	63	で
5	1	15	1	1	20	1427	635	80	53	0	全
5	1	15	1	1	21	1526	632	31	59	0	を
5	1	15	1	1	22	1544	612	40	96	10	を
5	1	15	1	1	23	1579	644	77	47	87	し
5	1	15	1	1	24	1624	612	24	96	66	た
5	1	15	1	1	25	1683	632	131	56	1	用
5	1	15	1	1	26	1844	639	27	50	0	8
5	1	15	1	1	27	1912	639	80	49	44	調
5	1	15	1	1	28	1999	634	87	56	41	べた
5	1	15	1	1	29	2097	634	35	39	43	け
5	1	15	1	1	30	2137	627	48	62	85	を
5	1	15	1	1	31	2205	649	9	30	91	い
5	1	15	1	1	32	2236	649	25	40	75	。
2	1	16	0	0	0	314	717	729	67	-1	
3	1	16	1	0	0	314	717	729	67	-1	
4	1	16	1	1	0	314	717	729	67	-1	
5	1	16	1	1	1	314	736	71	29	0	きら
5	1	16	1	1	2	410	726	49	58	0	ぐ
5	1	16	1	1	3	484	722	97	54	17	し
5	1	16	1	1	4	616	717	200	53	0	SS
5	1	16	1	1	5	928	722	36	45	51	か
5	1	16	1	1	6	985	718	10	53	45	る
5	1	16	1	1	7	994	724	10	36	50	ぐ
5	1	16	1	1	8	1026	749	17	16	71	。
2	1	17	0	0	0	294	807	1978	387	-1	
3	1	17	1	0	0	314	807	383	61	-1	
4	1	17	1	1	0	314	807	383	61	-1	
5	1	17	1	1	1	314	807	55	51	41	し
5	1	17	1	1	2	634	816	63	52	6	の
3	1	17	2	0	0	308	825	439	91	-1	
4	1	17	2	1	0	308	825	439	91	-1	
5	1	17	2	1	1	308	832	107	81	0	和民
5	1	17	2	1	2	507	870	56	39	28	0
5	1	17	2	1	3	601	866	24	56	17	)
5	1	17	2	1	4	730	825	17	63	0	)
3	1	17	3	0	0	294	956	1978	169	-1	
4	1	17	3	1	0	294	956	1978	76	-1	
5	1	17	3	1	1	294	998	23	27	57	っ
5	1	17	3	1	2	344	986	114	41	0	なこ
5	1	17	3	1	3	505	966	94	59	0	條
5	1	17	3	1	4	575	950	68	90	23	司
5	1	17	3	1	5	680	979	1	40	28	の
5	1	17	3	1	6	732	983	33	35	28	V
5	1	17	3	1	7	770	980	23	37	51	は
5	1	17	3	1	8	826	972	26	46	51	R
5	1	17	3	1	9	897	982	26	27	42	に
5	1	17	3	1	10	940	983	25	28	71	テ
5	1	17	3	1	11	981	996	23	25	90	っ
5	1	17	3	1	12	1010	950	30	90	70	て
5	1	17	3	1	13	1085	965	68	64	0	地
5	1	17	3	1	14	1160	972	73	44	0	化
5	1	17	3	1	15	1247	950	56	90	22	あぁ
5	1	17	3	1	16	1302	985	33	31	85	の
5	1	17	3	1	17	1364	974	39	44	78	で
5	1	17	3	1	18	1452	976	70	43	32	Er
5	1	17	3	1	19	1537	981	75	34	87	うい
5	1	17	3	1	20	1633	974	30	44	89	て
5	1	17	3	1	21	1679	984	14	32	65	g
5	1	17	3	1	22	1739	956	129	61	0	関
5	1	17	3	1	23	1827	950	61	90	0	迷
5	1	17	3	1	24	1898	957	105	52	2	VO
5	1	17	3	1	25	2032	960	145	46	36	てがみ
4	1	17	3	2	0	318	1060	851	65	-1	
5	1	17	3	2	1	318	1060	24	54	66	4
5	1	17	3	2	2	514	1077	20	47	67	4
5	1	17	3	2	3	574	1065	27	64	52	,
5	1	17	3	2	4	626	1079	71	43	52	ws:
5	1	17	3	2	5	838	1080	149	45	69	2VrpK
5	1	17	3	2	6	1014	1098	29	5	82	一
5	1	17	3	2	7	1081	1075	88	47	20	Ws
3	1	17	4	0	0	306	1095	1003	48	-1	
4	1	17	4	1	0	306	1095	1003	48	-1	
5	1	17	4	1	1	306	1113	55	22	0	ニル
5	1	17	4	1	2	498	1125	40	7	0	も
5	1	17	4	1	3	591	1096	26	49	0	し
5	1	17	4	1	4	776	1121	21	5	26	ーー
5	1	17	4	1	5	906	1091	68	62	13	ニニ
5	1	17	4	1	6	1087	1095	76	48	25	し
5	1	17	4	1	7	1301	1133	8	7	66	、
3	1	17	5	0	0	296	1091	1143	103	-1	
4	1	17	5	1	0	296	1091	1143	103	-1	
5	1	17	5	1	1	296	1100	249	78	18	あま
5	1	17	5	1	2	581	1091	83	92	40	IT
5	1	17	5	1	3	776	1137	18	5	0	/:
5	1	17	5	1	4	982	1106	165	88	0	PR
5	1	17	5	1	5	1325	1115	114	41	0	に
2	1	18	0	0	0	288	1236	1511	335	-1	
3	1	18	1	0	0	288	1236	1511	335	-1	
4	1	18	1	1	0	288	1236	516	53	-1	
5	1	18	1	1	1	288	1237	212	49	38	4
5	1	18	1	1	2	431	1230	18	68	38	5
5	1	18	1	1	3	493	1230	46	68	36	こく
5	1	18	1	1	4	590	1242	29	37	52	の
5	1	18	1	1	5	653	1236	65	52	10	WW
5	1	18	1	1	6	746	1242	58	47	10	90.
4	1	18	1	2	0	522	1328	471	43	-1	
5	1	18	1	2	1	522	1364	19	6	23	に
5	1	18	1	2	2	672	1333	23	38	92	K
4	1	18	1	3	0	299	1345	1001	64	-1	
5	1	18	1	3	1	299	1359	111	50	34	Me
5	1	18	1	3	2	473	1341	26	74	51	ss
5	1	18	1	3	3	535	1352	1	49	29	に
5	1	18	1	3	4	572	1356	233	33	0	コー0O0O
5	1	18	1	3	5	912	1362	19	46	20	1
5	1	18	1	3	6	1035	1341	167	74	51	いり
5	1	18	1	3	7	1201	1341	100	74	35	ドー_
4	1	18	1	4	0	353	1401	929	70	-1	
5	1	18	1	4	1	353	1430	2	3	0	'
5	1	18	1	4	2	578	1401	265	68	0	生生
5	1	18	1	4	3	740	1397	35	83	0	作
5	1	18	1	4	4	774	1401	69	68	0	人
5	1	18	1	4	5	957	1421	39	41	0	ド
5	1	18	1	4	6	1016	1429	58	34	0	販
5	1	18	1	4	7	1086	1421	196	50	23	TDD
4	1	18	1	5	0	293	1499	1506	72	-1	
5	1	18	1	5	1	293	1503	55	36	92	で
5	1	18	1	5	2	370	1499	35	42	21	の
5	1	18	1	5	3	424	1494	88	81	25	3。
5	1	18	1	5	4	511	1506	22	46	78	ま
5	1	18	1	5	5	562	1511	52	51	87	ん
5	1	18	1	5	6	599	1494	35	81	0	、
5	1	18	1	5	7	648	1510	54	46	0	(1)
5	1	18	1	5	8	775	1523	9	36	55	は
5	1	18	1	5	9	821	1513	24	44	55	R
5	1	18	1	5	10	874	1516	29	40	32	キ
5	1	18	1	5	11	933	1525	20	31	27	0
5	1	18	1	5	12	998	1521	47	31	90	で
5	1	18	1	5	13	1058	1510	55	54	57	他
5	1	18	1	5	14	1134	1519	27	47	71	る
5	1	18	1	5	15	1173	1513	72	55	80	すす
5	1	18	1	5	16	1269	1514	45	52	33	も
5	1	18	1	5	17	1362	1510	36	61	0	恨
5	1	18	1	5	18	1416	1509	55	52	0	た
5	1	18	1	5	19	1482	1504	31	56	74	他
5	1	18	1	5	20	1533	1519	35	40	62	の
5	1	18	1	5	21	1580	1501	108	68	51	条
5	1	18	1	5	22	1666	1494	48	81	0	飾
5	1	18	1	5	23	1740	1509	28	47	58	は
5	1	18	1	5	24	1784	1535	15	10	92	、
2	1	19	0	0	0	293	1589	699	124	-1	
3	1	19	1	0	0	293	1589	699	124	-1	
4	1	19	1	1	0	294	1589	528	79	-1	
5	1	19	1	1	1	294	1589	47	59	62	4
5	1	19	1	1	2	417	1636	18	17	0	ミ
5	1	19	1	1	3	476	1603	28	26	21	々
5	1	19	1	1	4	514	1596	75	38	43	Vesp
5	1	19	1	1	5	611	1598	211	48	0	ドーVrp)
5	1	19	1	1	6	805	1592	20	58	29	*
4	1	19	1	2	0	293	1651	699	62	-1	
5	1	19	1	2	1	293	1652	47	34	46	dk
5	1	19	1	2	2	631	1673	45	40	42	kK*
5	1	19	1	2	3	807	1669	2	7	45	1
5	1	19	1	2	4	887	1655	23	24	52	ニー
5	1	19	1	2	5	961	1651	31	33	0	ワ
2	1	20	0	0	0	269	1752	1172	66	-1	
3	1	20	1	0	0	269	1752	1172	66	-1	
4	1	20	1	1	0	269	1752	1172	66	-1	
5	1	20	1	1	1	269	1752	42	46	0	ま
5	1	20	1	1	2	339	1758	68	42	0	の
5	1	20	1	1	3	421	1764	19	11	41	て
5	1	20	1	1	4	506	1759	26	37	72	、K
5	1	20	1	1	5	563	1763	65	33	47	so
5	1	20	1	1	6	658	1759	144	51	93	の
5	1	20	1	1	7	739	1748	26	74	65	や
5	1	20	1	1	8	764	1748	75	74	34	わけ
5	1	20	1	1	9	843	1761	57	44	83	か
5	1	20	1	1	10	937	1770	21	34	83	0
5	1	20	1	1	11	992	1760	107	49	93	の
5	1	20	1	1	12	1060	1748	105	74	62	ちほ!
5	1	20	1	1	13	1183	1762	44	56	0	有
5	1	20	1	1	14	1227	1762	214	56	0	NNWe
5	1	20	1	1	15	1375	1748	37	74	60	で
2	1	21	0	0	0	473	1650	360	15	-1	
3	1	21	1	0	0	473	1650	360	15	-1	
4	1	21	1	1	0	473	1650	360	15	-1	
5	1	21	1	1	1	473	1650	360	15	95	 
2	1	22	0	0	0	307	1859	532	146	-1	
3	1	22	1	0	0	307	1859	532	146	-1	
4	1	22	1	1	0	307	1859	532	54	-1	
5	1	22	1	1	1	307	1873	29	34	43	3
5	1	22	1	1	2	360	1872	160	41	24	ve)
5	1	22	1	1	3	558	1859	232	53	0	トー-VOg
5	1	22	1	1	4	821	1877	18	26	88	=e
4	1	22	1	2	0	312	1948	264	57	-1	
5	1	22	1	2	1	312	1948	114	39	95	2
5	1	22	1	2	2	351	1944	39	65	84	た
5	1	22	1	2	3	389	1944	39	65	91	=
5	1	22	1	2	4	465	1950	111	55	58	Vrg)
2	1	23	0	0	0	305	2044	641	126	-1	
3	1	23	1	0	0	305	2044	641	126	-1	
4	1	23	1	1	0	305	2044	587	91	-1	
5	1	23	1	1	1	305	2109	10	12	0	。
5	1	23	1	1	2	414	2088	27	34	35	>
5	1	23	1	1	3	468	2076	83	59	42	だ:
5	1	23	1	1	4	657	2049	163	47	25	&.+E)
5	1	23	1	1	5	844	2044	48	46	0	反
4	1	23	1	2	0	594	2127	352	43	-1	
5	1	23	1	2	1	594	2127	69	39	80	Ki(
5	1	23	1	2	2	685	2128	56	42	0	牛
5	1	23	1	2	3	750	2128	45	42	0	侯
5	1	23	1	2	4	795	2123	30	60	84	)
5	1	23	1	2	5	825	2130	50	38	0	キ
5	1	23	1	2	6	889	2128	57	39	0	ドド
2	1	24	0	0	0	327	2234	3	16	-1	
3	1	24	1	0	0	327	2234	3	16	-1	
4	1	24	1	1	0	327	2234	3	16	-1	
5	1	24	1	1	1	327	2234	3	16	0	)
2	1	25	0	0	0	306	2245	871	65	-1	
3	1	25	1	0	0	306	2245	871	65	-1	
4	1	25	1	1	0	306	2245	871	65	-1	
5	1	25	1	1	1	306	2279	85	19	22	に
5	1	25	1	1	2	439	2245	54	59	0	細
5	1	25	1	1	3	507	2256	46	40	13	し
5	1	25	1	1	4	567	2255	112	50	0	(信人
5	1	25	1	1	5	702	2264	14	36	10	0
5	1	25	1	1	6	789	2251	130	59	10	NM
5	1	25	1	1	7	1014	2255	87	44	29	TI
5	1	25	1	1	8	1125	2253	27	40	39	ト
2	1	26	0	0	0	285	2370	930	172	-1	
3	1	26	1	0	0	285	2370	930	168	-1	
4	1	26	1	1	0	285	2370	930	63	-1	
5	1	26	1	1	1	285	2382	52	50	46	9
5	1	26	1	1	2	393	2380	35	47	0	作
5	1	26	1	1	3	454	2376	12	56	40	ト
5	1	26	1	1	4	486	2386	18	34	67	2
5	1	26	1	1	5	556	2383	52	39	6	上
5	1	26	1	1	6	620	2387	31	37	0	は
5	1	26	1	1	7	671	2379	72	54	16	E。)
5	1	26	1	1	8	766	2390	21	37	67	}
5	1	26	1	1	9	827	2376	35	48	17	人
5	1	26	1	1	10	907	2378	27	42	17	し
5	1	26	1	1	11	933	2366	53	63	29	。、
5	1	26	1	1	12	996	2381	26	39	0	ド
5	1	26	1	1	13	1032	2370	183	45	51	。-
5	1	26	1	1	14	1106	2366	43	63	79	は
5	1	26	1	1	15	1148	2370	67	50	62	こり
4	1	26	1	2	0	308	2460	836	82	-1	
5	1	26	1	2	1	308	2498	5	16	0	き
5	1	26	1	2	2	345	2504	9	5	0	さ
5	1	26	1	2	3	397	2482	80	55	45	し
5	1	26	1	2	4	535	2486	106	45	0	同上
5	1	26	1	2	5	649	2484	34	44	41	本
5	1	26	1	2	6	696	2484	52	46	26	Ex
5	1	26	1	2	7	896	2460	56	82	0	RF,
5	1	26	1	2	8	967	2460	177	82	0	(ーーPFi)
2	1	27	0	0	0	261	2535	937	361	-1	
3	1	27	1	0	0	261	2535	937	361	-1	
4	1	27	1	1	0	293	2535	855	78	-1	
5	1	27	1	1	1	293	2535	855	78	25	2
4	1	27	1	2	0	261	2671	136	43	-1	
5	1	27	1	2	1	261	2671	136	43	0	CI
4	1	27	1	3	0	411	2738	683	117	-1	
5	1	27	1	3	1	411	2788	26	67	6	b
5	1	27	1	3	2	481	2808	12	5	41	・
5	1	27	1	3	3	546	2738	320	71	0	0
5	1	27	1	3	4	802	2734	40	80	0	上
5	1	27	1	3	5	842	2734	41	80	40	ん
5	1	27	1	3	6	908	2734	15	80	17	。
5	1	27	1	3	7	956	2762	138	48	10	/
5	1	27	1	3	8	1015	2734	41	80	0	ァ
5	1	27	1	3	9	1055	2734	41	80	0	4
4	1	27	1	4	0	483	2818	377	45	-1	
5	1	27	1	4	1	483	2819	13	7	27	0
5	1	27	1	4	2	543	2833	32	25	53	3
5	1	27	1	4	3	594	2819	104	44	26	まま
5	1	27	1	4	4	719	2818	141	41	28	ノー)
4	1	27	1	5	0	380	2859	818	37	-1	
5	1	27	1	5	1	380	2894	8	2	0	グ
5	1	27	1	5	2	1159	2859	39	35	73	ク
2	1	28	0	0	0	451	2883	703	10	-1	
3	1	28	1	0	0	451	2883	703	10	-1	
4	1	28	1	1	0	451	2883	703	10	-1	
5	1	28	1	1	1	451	2883	703	10	95	 
2	1	29	0	0	0	2308	1618	40	122	-1	
3	1	29	1	0	0	2308	1618	40	122	-1	
4	1	29	1	1	0	2308	1618	40	122	-1	
5	1	29	1	1	1	2308	1618	40	122	0	HG@11
2	1	30	0	0	0	2309	1744	40	25	-1	
3	1	30	1	0	0	2309	1744	40	25	-1	
4	1	30	1	1	0	2309	1744	40	25	-1	
5	1	30	1	1	1	2309	1744	40	25	77	の
2	1	31	0	0	0	2311	1767	34	8	-1	
3	1	31	1	0	0	2311	1767	34	8	-1	
4	1	31	1	1	0	2311	1768	12	7	-1	
5	1	31	1	1	1	2311	1768	12	7	68	ず
4	1	31	1	2	0	2333	1767	12	7	-1	
5	1	31	1	2	1	2333	1767	12	7	0	電
