level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	16	1	1	7	1894	463	101	97	0	ク
4	1	16	1	2	0	118	598	1311	78	-1	
5	1	16	1	2	1	118	620	49	54	20	*。
5	1	16	1	2	2	242	598	57	78	0	聞
5	1	16	1	2	3	325	604	123	66	0	則
5	1	16	1	2	4	400	592	66	88	0	計
5	1	16	1	2	5	488	607	66	59	22	1
5	1	16	1	2	6	590	616	38	48	32	コ
5	1	16	1	2	7	627	592	37	88	38	。
5	1	16	1	2	8	700	618	45	56	38	1、
5	1	16	1	2	9	788	623	19	37	51	て
5	1	16	1	2	10	813	613	616	63	2	CUXT
5	1	16	1	2	11	972	592	44	88	0	の
5	1	16	1	2	12	1016	592	52	88	93	4
5	1	16	1	2	13	1067	592	45	88	57	人
5	1	16	1	2	14	1111	592	45	88	18	を
5	1	16	1	2	15	1155	592	52	88	25	ず
5	1	16	1	2	16	1206	592	52	88	63	5
5	1	16	1	2	17	1258	592	52	88	78	た
5	1	16	1	2	18	1309	592	52	88	95	て
5	1	16	1	2	19	1360	592	38	88	58	る
5	1	16	1	2	20	1397	592	37	88	70	。
4	1	16	1	3	0	233	705	366	61	-1	
5	1	16	1	3	1	233	736	11	12	91	*
5	1	16	1	3	2	280	718	35	48	0	半
5	1	16	1	3	3	350	728	39	26	36	に
5	1	16	1	3	4	509	719	28	35	63	【
4	1	16	1	4	0	357	781	591	52	-1	
5	1	16	1	4	1	357	794	17	36	49	E
5	1	16	1	4	2	395	814	5	18	49	」
5	1	16	1	4	3	497	793	89	40	0	Ii
5	1	16	1	4	4	624	797	20	31	7	†
5	1	16	1	4	5	673	787	19	39	91	ド
5	1	16	1	4	6	702	804	17	27	30	t
5	1	16	1	4	7	747	786	13	42	31	(
5	1	16	1	4	8	782	788	31	41	0	馬
5	1	16	1	4	9	839	781	109	47	6	と)
4	1	16	1	5	0	361	873	1184	70	-1	
5	1	16	1	5	1	361	878	161	53	21	し
5	1	16	1	5	2	682	882	65	56	0	NN
5	1	16	1	5	3	792	885	24	52	50	1
5	1	16	1	5	4	838	885	52	51	70	と
5	1	16	1	5	5	959	882	64	61	50	(し
5	1	16	1	5	6	1056	877	193	65	10	(2
5	1	16	1	5	7	1494	873	51	37	0	り
4	1	16	1	6	0	216	943	845	48	-1	
5	1	16	1	6	1	216	969	8	15	51	を
5	1	16	1	6	2	269	952	15	37	0	よ
5	1	16	1	6	3	296	953	222	38	0	。h
5	1	16	1	6	4	388	948	28	53	66	ツ
5	1	16	1	6	5	415	948	14	53	23	の
5	1	16	1	6	6	454	948	37	53	62	い
5	1	16	1	6	7	490	948	32	53	91	【
4	1	16	1	7	0	350	1016	964	59	-1	
5	1	16	1	7	1	350	1027	75	32	30	Ms
5	1	16	1	7	2	462	1016	170	49	0	WetJt
5	1	16	1	7	3	669	1018	147	53	45	MI
5	1	16	1	7	4	845	1025	146	50	26	LO
5	1	16	1	7	5	1020	1036	153	35	8	el)
5	1	16	1	7	6	1205	1012	57	67	0	kt)
5	1	16	1	7	7	1272	1017	42	54	63	ソ
4	1	16	1	8	0	342	1095	1202	55	-1	
5	1	16	1	8	1	342	1095	781	51	28	ECRU
5	1	16	1	8	2	695	1091	69	63	0	MY
5	1	16	1	8	3	794	1095	329	51	0	(0TKUTKN)1)
5	1	16	1	8	4	1178	1103	21	47	0	す
5	1	16	1	8	5	1228	1096	105	49	2	(し
5	1	16	1	8	6	1477	1091	32	63	11	人
5	1	16	1	8	7	1508	1091	38	63	0	|
4	1	16	1	9	0	219	1180	1049	61	-1	
5	1	16	1	9	1	219	1186	93	55	36	・1
5	1	16	1	9	2	342	1201	34	30	27	5。
5	1	16	1	9	3	402	1192	144	37	90	うい
5	1	16	1	9	4	509	1180	41	68	14	1
5	1	16	1	9	5	1266	1180	2	2	0	(
4	1	16	1	10	0	326	1262	1031	59	-1	
5	1	16	1	10	1	326	1268	91	53	21	Es
5	1	16	1	10	2	462	1265	256	56	0	NitelL
5	1	16	1	10	3	762	1262	220	55	0	(|
5	1	16	1	10	4	858	1258	51	67	81	ま
5	1	16	1	10	5	908	1262	74	55	0	1。
4	1	16	1	11	0	326	1347	1215	84	-1	
5	1	16	1	11	1	326	1374	343	43	15	autoet
5	1	16	1	11	2	795	1347	364	84	15	OTD(Ft
5	1	16	1	11	3	1189	1357	97	56	0	ち
5	1	16	1	11	4	1253	1343	66	98	18	)
5	1	16	1	11	5	1467	1361	74	50	14	6
4	1	16	1	12	0	208	1463	1243	66	-1	
5	1	16	1	12	1	208	1463	293	52	56	2。6),
5	1	16	1	12	2	449	1436	64	109	87	6)
5	1	16	1	12	3	558	1463	27	44	7	か
5	1	16	1	12	4	671	1469	255	58	44	他人
5	1	16	1	12	5	812	1436	46	109	35	や
5	1	16	1	12	6	858	1477	68	50	76	AL
5	1	16	1	12	7	957	1487	29	42	28	て
5	1	16	1	12	8	1015	1473	21	55	26	、
5	1	16	1	12	9	1048	1467	228	59	86	行
5	1	16	1	12	10	1130	1436	65	109	0	玖
5	1	16	1	12	11	1194	1436	46	109	68	あ
5	1	16	1	12	12	1239	1436	37	109	25	て
5	1	16	1	12	13	1312	1467	139	54	55	78
5	1	16	1	12	14	1384	1436	38	109	78	て
5	1	16	1	12	15	1421	1436	28	109	75	、
4	1	16	1	13	0	92	1578	936	51	-1	
5	1	16	1	13	1	92	1600	39	24	50	つう
5	1	16	1	13	2	389	1578	45	26	5	に
5	1	16	1	13	3	543	1581	21	29	79	S
5	1	16	1	13	4	684	1584	16	29	80	0
5	1	16	1	13	5	811	1591	20	30	78	了
5	1	16	1	13	6	839	1612	4	17	42	,
5	1	16	1	13	7	994	1581	34	25	42	1
4	1	16	1	14	0	93	1660	916	78	-1	
5	1	16	1	14	1	93	1660	39	78	0	す
5	1	16	1	14	2	374	1666	635	59	26	Ii
4	1	16	1	15	0	101	1745	934	66	-1	
5	1	16	1	15	1	101	1745	28	43	43	2
5	1	16	1	15	2	387	1773	22	33	29	上
5	1	16	1	15	3	652	1759	188	52	0	0115
5	1	16	1	15	4	995	1760	40	33	58	い
4	1	16	1	16	0	410	1854	1677	55	-1	
5	1	16	1	16	1	410	1867	36	23	27	に
5	1	16	1	16	2	553	1854	19	46	23	Ns
5	1	16	1	16	3	694	1867	14	30	71	人
5	1	16	1	16	4	779	1877	4	17	51	|
5	1	16	1	16	5	832	1871	36	27	46	to
5	1	16	1	16	6	1100	1858	19	47	30	0)
5	1	16	1	16	7	1199	1858	5	31	65	|
5	1	16	1	16	8	1225	1858	13	26	34	そ
5	1	16	1	16	9	1254	1860	16	24	83	0
5	1	16	1	16	10	1341	1854	48	34	10	20
5	1	16	1	16	11	1484	1861	34	26	49	(0
5	1	16	1	16	12	1715	1876	17	26	33	0
5	1	16	1	16	13	1799	1868	66	38	85	(38
5	1	16	1	16	14	1982	1877	6	15	0	し
5	1	16	1	16	15	2039	1881	16	28	76	7
5	1	16	1	16	16	2075	1888	12	17	55	ん
4	1	16	1	17	0	1792	1907	197	19	-1	
5	1	16	1	17	1	1792	1917	2	5	28	1
5	1	16	1	17	2	1984	1907	5	19	53	1
4	1	16	1	18	0	212	1863	1840	195	-1	
5	1	16	1	18	1	212	1955	44	38	0	思考
5	1	16	1	18	2	255	1962	15	27	0	明
5	1	16	1	18	3	345	1863	98	195	61	|:
5	1	16	1	18	4	532	1940	15	26	32	4
5	1	16	1	18	5	668	1943	43	30	0	6
5	1	16	1	18	6	776	1939	3	22	62	|
5	1	16	1	18	7	834	1957	16	27	95	0
5	1	16	1	18	8	942	1959	44	22	82	ニッ
5	1	16	1	18	9	1068	1951	52	28	29	SS
5	1	16	1	18	10	1198	1950	17	27	72	4
5	1	16	1	18	11	1236	1956	19	23	23	で
5	1	16	1	18	12	1340	1954	9	25	69	7
5	1	16	1	18	13	1362	1961	15	19	86	ぃ
5	1	16	1	18	14	1478	1947	17	27	63	D
5	1	16	1	18	15	1578	1961	35	21	0	0
5	1	16	1	18	16	1679	1974	13	3	76	ー
5	1	16	1	18	17	1712	1962	28	35	36	タ
5	1	16	1	18	18	1758	1926	55	75	42	リタ
5	1	16	1	18	19	1812	1926	45	75	1	マテ
5	1	16	1	18	20	1899	1957	38	32	22	2
5	1	16	1	18	21	2039	1974	13	24	0	0
4	1	16	1	19	0	668	2013	1288	32	-1	
5	1	16	1	19	1	668	2013	10	32	52	)
4	1	16	1	20	0	535	2022	1522	79	-1	
5	1	16	1	20	1	535	2022	36	31	3	6
5	1	16	1	20	2	698	2022	15	27	48	6
5	1	16	1	20	3	762	2063	7	26	0	(
5	1	16	1	20	4	805	2023	17	34	62	1
5	1	16	1	20	5	849	2030	12	26	84	0
5	1	16	1	20	6	1084	2042	20	29	87	0
5	1	16	1	20	7	1206	2043	37	32	47	(U
5	1	16	1	20	8	1326	2043	48	34	51	み
5	1	16	1	20	9	1358	2039	18	54	0	/
5	1	16	1	20	10	1460	2031	56	37	51	{0
5	1	16	1	20	11	1679	2056	23	32	37	り
5	1	16	1	20	12	1796	2048	149	45	0	(3
5	1	16	1	20	13	1978	2049	4	37	51	|
5	1	16	1	20	14	2013	2060	25	41	0	必
5	1	16	1	20	15	2040	2058	17	30	65	/
4	1	16	1	21	0	292	2105	1687	71	-1	
5	1	16	1	21	1	292	2118	17	30	0	届
5	1	16	1	21	2	320	2131	14	17	0	8
5	1	16	1	21	3	417	2139	6	37	96	|
5	1	16	1	21	4	622	2153	26	4	0	9
5	1	16	1	21	5	966	2151	12	24	16	6
4	1	16	1	22	0	327	2142	1710	84	-1	
5	1	16	1	22	1	327	2168	17	22	51	7
5	1	16	1	22	2	535	2142	18	45	96	7
5	1	16	1	22	3	649	2151	23	27	0	に
5	1	16	1	22	4	788	2161	18	31	79	0
5	1	16	1	22	5	985	2164	12	17	39	<
5	1	16	1	22	6	1069	2161	6	37	49	|
5	1	16	1	22	7	1175	2168	18	26	93	0
5	1	16	1	22	8	1278	2172	56	26	26	の
5	1	16	1	22	9	1398	2190	4	18	55	」
5	1	16	1	22	10	1465	2168	14	38	0	]
5	1	16	1	22	11	1609	2193	13	5	79	了
5	1	16	1	22	12	1629	2187	9	16	15	、
5	1	16	1	22	13	1714	2169	6	42	66	|
5	1	16	1	22	14	1808	2169	25	39	83	O
5	1	16	1	22	15	1891	2184	19	21	0	二
5	1	16	1	22	16	1923	2182	42	44	1	ま
5	1	16	1	22	17	2018	2183	19	28	41	名
4	1	16	1	23	0	199	2220	1279	41	-1	
5	1	16	1	23	1	199	2220	58	27	47	の
5	1	16	1	23	2	280	2225	13	23	22	0
5	1	16	1	23	3	310	2245	8	16	19	0
5	1	16	1	23	4	902	2253	35	5	0	記
5	1	16	1	23	5	1395	2235	5	17	3	/
5	1	16	1	23	6	1465	2227	13	26	84	3
4	1	16	1	24	0	283	2241	1778	75	-1	
5	1	16	1	24	1	283	2251	14	8	15	5
5	1	16	1	24	2	409	2241	21	28	28	Q
5	1	16	1	24	3	643	2244	19	40	22	う
5	1	16	1	24	4	712	2266	6	25	54	1
5	1	16	1	24	5	792	2252	6	32	35	1
5	1	16	1	24	6	932	2243	59	40	43	2
5	1	16	1	24	7	1058	2255	16	25	54	0
5	1	16	1	24	8	1179	2251	6	34	56	!
5	1	16	1	24	9	1298	2249	22	43	51	(]
5	1	16	1	24	10	1575	2271	64	37	96	っ
5	1	16	1	24	11	1607	2249	54	63	29	Tl
5	1	16	1	24	12	1703	2275	15	26	58	o
5	1	16	1	24	13	1803	2278	8	27	59	1
5	1	16	1	24	14	1896	2278	21	29	93	の
5	1	16	1	24	15	1957	2251	4	62	74	|
5	1	16	1	24	16	1997	2279	15	5	84	-
5	1	16	1	24	17	2026	2247	35	69	51	ユ
4	1	16	1	25	0	404	2328	1554	61	-1	
5	1	16	1	25	1	404	2329	17	30	89	0
5	1	16	1	25	2	497	2328	5	32	53	|
5	1	16	1	25	3	522	2334	13	36	86	3
5	1	16	1	25	4	634	2344	20	25	50	0
5	1	16	1	25	5	761	2360	18	4	47	ー
5	1	16	1	25	6	792	2350	15	39	56	う
5	1	16	1	25	7	1048	2356	26	32	93	の
5	1	16	1	25	8	1182	2354	4	30	93	|
5	1	16	1	25	9	1639	2344	2	2	68	」
5	1	16	1	25	10	1955	2352	3	20	79	|
4	1	16	1	26	0	307	2354	1746	89	-1	
5	1	16	1	26	1	307	2436	12	7	2	ご
5	1	16	1	26	2	1059	2382	9	5	40	9
5	1	16	1	26	3	1312	2354	13	45	73	2
5	1	16	1	26	4	1392	2368	315	62	17	0
5	1	16	1	26	5	1778	2397	25	27	20	ob
5	1	16	1	26	6	1881	2352	15	87	45	>
5	1	16	1	26	7	1890	2385	19	35	70	ぅ
5	1	16	1	26	8	1953	2401	4	34	55	:
5	1	16	1	26	9	1995	2366	58	74	20	1
4	1	16	1	27	0	308	2445	1748	81	-1	
5	1	16	1	27	1	308	2447	114	43	7	ソリ
5	1	16	1	27	2	505	2455	18	30	26	|
5	1	16	1	27	3	1106	2445	224	81	0	3
5	1	16	1	27	4	1805	2454	251	67	36	3
4	1	16	1	28	0	206	2518	1730	70	-1	
5	1	16	1	28	1	206	2531	55	26	18	0
5	1	16	1	28	2	410	2543	19	24	0	lo
5	1	16	1	28	3	619	2539	23	33	95	6
5	1	16	1	28	4	690	2535	5	26	80	|
5	1	16	1	28	5	718	2552	14	5	85	-
5	1	16	1	28	6	757	2518	30	70	0	信
5	1	16	1	28	7	947	2540	43	45	25	|
5	1	16	1	28	8	1103	2527	102	57	0	 !
5	1	16	1	28	9	1263	2557	35	29	0	0
5	1	16	1	28	10	1804	2537	132	28	37	le
5	1	16	1	28	11	1894	2525	19	54	41	>
5	1	16	1	28	12	1912	2525	28	54	11	エ
4	1	16	1	29	0	298	2589	993	39	-1	
5	1	16	1	29	1	298	2603	14	23	87	T
5	1	16	1	29	2	687	2598	4	19	29	!)
5	1	16	1	29	3	741	2596	37	32	14	[6
5	1	16	1	29	4	1220	2590	17	3	15	|
5	1	16	1	29	5	1261	2589	14	34	0	和
5	1	16	1	29	6	1274	2585	19	54	0	き
4	1	16	1	30	0	293	2627	1004	66	-1	
5	1	16	1	30	1	293	2641	12	4	0	ミ
5	1	16	1	30	2	319	2630	12	24	0	シ
5	1	16	1	30	3	405	2630	20	30	90	G
5	1	16	1	30	4	498	2627	26	44	20	⑥)
5	1	16	1	30	5	607	2634	7	28	69	1
5	1	16	1	30	6	684	2661	5	24	54	|
5	1	16	1	30	7	730	2642	62	51	0	3
5	1	16	1	30	8	1218	2644	79	44	7	と
4	1	16	1	31	0	1195	2696	90	30	-1	
5	1	16	1	31	1	1195	2701	5	12	56	を
5	1	16	1	31	2	1249	2696	36	30	30	2
4	1	16	1	32	0	970	2788	873	77	-1	
5	1	16	1	32	1	970	2811	138	44	0	WW
5	1	16	1	32	2	1276	2804	91	46	0	。
5	1	16	1	32	3	1408	2788	74	74	56	15
5	1	16	1	32	4	1683	2805	160	60	41	4
4	1	16	1	33	0	492	2810	1414	102	-1	
5	1	16	1	33	1	492	2820	57	72	53	1
5	1	16	1	33	2	591	2866	20	4	0	に
5	1	16	1	33	3	655	2825	218	87	1	の
5	1	16	1	33	4	923	2820	19	79	84	(
5	1	16	1	33	5	973	2835	45	47	0	導
5	1	16	1	33	6	1036	2817	71	64	0	全
5	1	16	1	33	7	1135	2828	49	75	60	)
5	1	16	1	33	8	1250	2825	58	68	0	いう
5	1	16	1	33	9	1430	2869	36	37	0	了
5	1	16	1	33	10	1590	2811	15	68	16	]
5	1	16	1	33	11	1642	2810	82	72	34	(
5	1	16	1	33	12	1756	2830	87	44	76	向
5	1	16	1	33	13	1844	2864	6	5	33	ま
5	1	16	1	33	14	1871	2813	35	77	78	/
4	1	16	1	34	0	1415	2950	39	27	-1	
5	1	16	1	34	1	1415	2950	39	27	53	{5
4	1	16	1	35	0	252	2961	1266	98	-1	
5	1	16	1	35	1	252	2990	73	69	38	AA
5	1	16	1	35	2	363	2999	17	60	42	5
5	1	16	1	35	3	1240	3016	6	19	0	J
5	1	16	1	35	4	1271	3019	10	35	43	3
5	1	16	1	35	5	1319	3006	18	17	8	6
5	1	16	1	35	6	1388	2997	84	61	67	っ
5	1	16	1	35	7	1500	2961	18	72	31	1
4	1	16	1	36	0	253	3051	1779	106	-1	
5	1	16	1	36	1	253	3052	121	105	0	ーー
5	1	16	1	36	2	788	3051	204	106	71	ーーー
5	1	16	1	36	3	1983	3084	49	53	85	ク
2	1	17	0	0	0	1019	3100	950	23	-1	
3	1	17	1	0	0	1019	3100	950	23	-1	
4	1	17	1	1	0	1019	3100	950	23	-1	
5	1	17	1	1	1	1019	3100	950	23	95	 
2	1	18	0	0	0	1301	3104	668	22	-1	
3	1	18	1	0	0	1301	3104	668	22	-1	
4	1	18	1	1	0	1301	3104	668	22	-1	
5	1	18	1	1	1	1301	3104	668	22	95	 
2	1	19	0	0	0	2308	1611	44	168	-1	
3	1	19	1	0	0	2308	1611	44	168	-1	
4	1	19	1	1	0	2308	1611	44	168	-1	
5	1	19	1	1	1	2308	1611	44	168	1	GU@6f」
2	1	20	0	0	0	2179	2491	128	8	-1	
3	1	20	1	0	0	2179	2491	128	8	-1	
4	1	20	1	1	0	2179	2491	128	8	-1	
5	1	20	1	1	1	2179	2491	128	8	95	 
2	1	21	0	0	0	2179	2589	112	8	-1	
3	1	21	1	0	0	2179	2589	112	8	-1	
4	1	21	1	1	0	2179	2589	112	8	-1	
5	1	21	1	1	1	2179	2589	112	8	95	 
